"Participant_Private_ID","Participant_External_Session_ID","Sentence_ID","Sentence_Category","Sentence_Text","Trial_Order","Participant_Response","Correct_Answer","Reaction_Time","Is_Correct","Language_Total_Score","Language_Percent_Score","Practice_Outcome","Age","Gender","AI_Familiarity_Score","AI_Knowledge_Score"
14977833,"6979d6a3523e281971529ef9",24,"Human","When we yell at them, we offend the DOCTORS",62,"plausible","Plausible",616.199999999953,1,9,100,"Passed_Second_Try",40,"Female",78,0.5
14977833,"6979d6a3523e281971529ef9",53,"Tool","Some people exploit FOOD PROCESSORS",63,"implausible","Implausible",1297.69999998808,1,9,100,"Passed_Second_Try",40,"Female",78,0.5
14977833,"6979d6a3523e281971529ef9",14,"Tool","We organized a birthday party for my DRILL",64,"implausible","Implausible",732.900000000023,1,9,100,"Passed_Second_Try",40,"Female",78,0.5
14977833,"6979d6a3523e281971529ef9",18,"Human","She insulted the CASHIER",65,"plausible","Plausible",766.5,1,9,100,"Passed_Second_Try",40,"Female",78,0.5
14977833,"6979d6a3523e281971529ef9",46,"AI","We organized a birthday party for my AI",66,"implausible","Implausible",925.000000023865,1,9,100,"Passed_Second_Try",40,"Female",78,0.5
14977834,"6979d6b0e27bf45673b73452",6,"Human","Living wages are deserved by all BAKERS",1,"plausible","Plausible",1288.9,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",64,"AI","Together, I sip wine with my CHATBOT",2,"plausible","Implausible",916.34,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",58,"AI","It is nice to greet an AI",3,"plausible","Implausible",1054.02,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",48,"Human","We organized a birthday party for my COUSIN",4,"plausible","Plausible",843.02,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",34,"AI","The man became a  ROBOT",5,"plausible","Implausible",1289.72,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",42,"Human","All should be allowed to be who they want to be, including GRAPHIC DESIGNERS",6,"plausible","Plausible",648.360000000001,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",22,"AI","When we yell at them, we offend the ROBOTS",7,"plausible","Implausible",1006.98,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",17,"Tool","She insulted the SCOOTER",8,"implausible","Implausible",2398.74,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",19,"AI","Getting ready for the day is common for AUTOMATONS",9,"implausible","Implausible",1544.1,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",18,"Human","She insulted the CASHIER",10,"plausible","Plausible",1065.54,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",40,"AI","All should be allowed to be who they want to be, including VIRTUAL ASSISTANTS",11,"plausible","Implausible",10456.9,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",36,"Human","The man became an ACTOR",12,"plausible","Plausible",2752.08,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",16,"AI","She insulted the CYBORG",13,"plausible","Implausible",11748.92,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",5,"Tool","Living wages are deserved by all TABLETS",14,"plausible","Implausible",2654.22,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",63,"Human","Music is fun to listen to for SINGERS",15,"implausible","Plausible",1316.12,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",39,"Human","After they finish learning, there is a graduation party for  COLLEGE STUDENTS",16,"plausible","Plausible",1130.53999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",56,"Tool","Literature is a popular subject to choose to study for DIRECTORIES",17,"plausible","Implausible",1945.88,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",52,"AI","Some people exploit  GOOGLE ASSISTANTS",18,"plausible","Implausible",4748.81999999996,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",15,"Human","We organized a birthday party for my AUNT",19,"plausible","Plausible",2861.94,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",46,"AI","We organized a birthday party for my AI",20,"plausible","Implausible",1416.61999999997,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",8,"Tool","Joe is looking to marry a nice STOVE",21,"implausible","Implausible",2967.85999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",2,"Tool","The presidential candidate is an intelligent PICTURE",22,"implausible","Implausible",2705.51999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",53,"Tool","Some people exploit FOOD PROCESSORS",23,"plausible","Implausible",1926.35999999999,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",37,"AI","After they finish learning, there is a graduation party for NEURAL NETWORKS",24,"plausible","Implausible",3519.26000000001,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",24,"Human","When we yell at them, we offend the DOCTORS",25,"plausible","Plausible",1251.60000000001,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",49,"AI","Friends are important for the health of PROGRAMS",26,"plausible","Implausible",24101.9,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",54,"Human","Some people exploit SOCIAL WORKERS",27,"plausible","Plausible",2199.51999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",51,"Human","Friends are important for the health of STUDENTS",28,"plausible","Plausible",2846.60000000001,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",33,"Human","Curiosity is common in some  LIBRARIANS",29,"plausible","Plausible",1241.54000000001,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",62,"Tool","Music is fun to listen to for LAPTOPS",30,"implausible","Implausible",1845.35999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",66,"Human","Together, I sip wine with my NEPHEW",31,"plausible","Plausible",2861.67999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",32,"Tool","Curiosity is common in some  CALCULATORS",32,"plausible","Implausible",2087.57999999999,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",50,"Tool","Friends are important for the health of TABLES",33,"plausible","Implausible",5945.98000000001,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",29,"Tool","When not talked to, loneliness is felt by the LETTER",34,"implausible","Implausible",3786.79999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",47,"Tool","We organized a birthday party for my RADIO",35,"plausible","Implausible",10115.76,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",31,"AI","Curiosity is common in some  ALGORITHMS",36,"plausible","Implausible",687.179999999993,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",65,"Tool","Together, I sip wine with my TOOLBOX",37,"plausible","Implausible",703.739999999991,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",23,"Tool","When we yell at them, we offend the MIRRORS",38,"plausible","Implausible",5051.82000000001,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",45,"Human","When successful, happiness is felt by the BOOK EDITOR",39,"plausible","Plausible",22407.4999999999,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",21,"Human","Getting ready for the day is common for ZOOLOGISTS",40,"plausible","Plausible",14007.04,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",3,"Human","The presidential candidate is an intelligent TEACHER",41,"plausible","Plausible",10386,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",10,"AI","I am going to a funeral for my ROBOT",42,"plausible","Implausible",3157.5,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",20,"Tool","Getting ready for the day is common for SYNTHESIZERS",43,"plausible","Implausible",2914.56,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",11,"Tool","I am going to a funeral for my HAMMER",44,"plausible","Implausible",495.5,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",13,"AI","We organized a birthday party for my DRONE",45,"plausible","Implausible",1107,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",1,"AI","The presidential candidate is an intelligent PROGRAM",46,"plausible","Implausible",895.840000000026,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",60,"Human","It is nice to greet an ARTIST",47,"plausible","Plausible",1714.15999999997,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",4,"AI","Living wages are deserved by all ANDROIDS",48,"plausible","Implausible",1303.94,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",61,"AI","Music is fun to listen to for ANDROIDS",49,"plausible","Implausible",7765.97999999998,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",27,"Human","When they get hungry, we feed the IT SPECIALISTS",50,"plausible","Plausible",3958.52000000002,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",35,"Tool","The man became a  BOTTLE",51,"plausible","Implausible",5648.44,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",38,"Tool","After they finish learning, there is a graduation party for WASHING MACHINES",52,"implausible","Implausible",593.599999999977,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",30,"Human","When not talked to, loneliness is felt by the POET",53,"plausible","Plausible",1225.46000000002,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",57,"Human","Literature is a popular subject to choose to study for PHILOSOPHERS",54,"plausible","Plausible",3723.28000000003,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",28,"AI","When not talked to, loneliness is felt by the AI",55,"plausible","Implausible",8831.41999999998,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",9,"Human","Joe is looking to marry a nice MAID",56,"plausible","Plausible",10724.22,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",7,"AI","Joe is looking to marry a nice BOT",57,"plausible","Implausible",4046.84000000003,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",44,"Tool","When successful, happiness is felt by the TAPE MEASURE",58,"plausible","Implausible",4161.38,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",41,"Tool","All should be allowed to be who they want to be, including ELECTRIC GUITARS",59,"plausible","Implausible",163.359999999986,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",59,"Tool","It is nice to greet an ENGINE",60,"plausible","Implausible",1047.76000000001,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",43,"AI","When successful, happiness is felt by the SMART DEVICE",61,"plausible","Implausible",6487.30000000005,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",14,"Tool","We organized a birthday party for my DRILL",62,"plausible","Implausible",2256.71999999997,0,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",12,"Human","I am going to a funeral for my UNCLE",63,"plausible","Plausible",3811.14000000001,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",25,"AI","When they get hungry, we feed the INTELLIGENT SYSTEMS",64,"implausible","Implausible",1183.64000000001,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",55,"AI","Literature is a popular subject to choose to study for ALGORITHMS",65,"implausible","Implausible",2965.67999999993,1,9,100,"Failed_Both",19,"Female",64,0.875
14977834,"6979d6b0e27bf45673b73452",26,"Tool","When they get hungry, we feed the SOLDERING IRONS",66,"plausible","Implausible",795.199999999953,0,9,100,"Failed_Both",19,"Female",64,0.875
14977838,"6979d6aeacbc17429a8ded72",44,"Tool","When successful, happiness is felt by the TAPE MEASURE",1,"plausible","Implausible",1399.49999998212,0,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",54,"Human","Some people exploit SOCIAL WORKERS",2,"plausible","Plausible",1131.39999999404,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",59,"Tool","It is nice to greet an ENGINE",3,"implausible","Implausible",628.9,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",50,"Tool","Friends are important for the health of TABLES",4,"implausible","Implausible",725.599999999999,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",65,"Tool","Together, I sip wine with my TOOLBOX",5,"implausible","Implausible",684.599999999999,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",28,"AI","When not talked to, loneliness is felt by the AI",6,"implausible","Implausible",1426.8,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",12,"Human","I am going to a funeral for my UNCLE",7,"plausible","Plausible",632.599999982118,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",34,"AI","The man became a  ROBOT",8,"plausible","Implausible",914.099999976155,0,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",49,"AI","Friends are important for the health of PROGRAMS",9,"implausible","Implausible",864,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",2,"Tool","The presidential candidate is an intelligent PICTURE",10,"implausible","Implausible",1382.09999998808,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",53,"Tool","Some people exploit FOOD PROCESSORS",11,"implausible","Implausible",783.399999982117,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",1,"AI","The presidential candidate is an intelligent PROGRAM",12,"implausible","Implausible",703.499999988082,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",58,"AI","It is nice to greet an AI",13,"plausible","Implausible",1523.99999997616,0,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",27,"Human","When they get hungry, we feed the IT SPECIALISTS",14,"plausible","Plausible",1101.99999998212,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",31,"AI","Curiosity is common in some  ALGORITHMS",15,"implausible","Implausible",796.099999976155,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",5,"Tool","Living wages are deserved by all TABLETS",16,"implausible","Implausible",933.600000000006,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",33,"Human","Curiosity is common in some  LIBRARIANS",17,"plausible","Plausible",1108.09999998807,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",64,"AI","Together, I sip wine with my CHATBOT",18,"implausible","Implausible",602.799999994037,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",13,"AI","We organized a birthday party for my DRONE",19,"implausible","Implausible",590.699999988079,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",6,"Human","Living wages are deserved by all BAKERS",20,"plausible","Plausible",1139.10000000001,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",36,"Human","The man became an ACTOR",21,"plausible","Plausible",823.899999988076,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",35,"Tool","The man became a  BOTTLE",22,"implausible","Implausible",699.999999999985,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",18,"Human","She insulted the CASHIER",23,"plausible","Plausible",790.699999994045,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",46,"AI","We organized a birthday party for my AI",24,"implausible","Implausible",587.59999999404,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",52,"AI","Some people exploit  GOOGLE ASSISTANTS",25,"implausible","Implausible",1378.49999998212,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",39,"Human","After they finish learning, there is a graduation party for  COLLEGE STUDENTS",26,"plausible","Plausible",637.899999988091,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",25,"AI","When they get hungry, we feed the INTELLIGENT SYSTEMS",27,"implausible","Implausible",682.799999988085,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",16,"AI","She insulted the CYBORG",28,"implausible","Implausible",2785.29999997615,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",24,"Human","When we yell at them, we offend the DOCTORS",29,"plausible","Plausible",686.999999994034,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",32,"Tool","Curiosity is common in some  CALCULATORS",30,"implausible","Implausible",2866.59999998807,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",61,"AI","Music is fun to listen to for ANDROIDS",31,"implausible","Implausible",819.199999994045,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",37,"AI","After they finish learning, there is a graduation party for NEURAL NETWORKS",32,"implausible","Implausible",681.09999997617,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",8,"Tool","Joe is looking to marry a nice STOVE",33,"implausible","Implausible",2159.79999997615,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",7,"AI","Joe is looking to marry a nice BOT",34,"implausible","Implausible",808.299999999988,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",19,"AI","Getting ready for the day is common for AUTOMATONS",35,"implausible","Implausible",959.899999982124,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",60,"Human","It is nice to greet an ARTIST",36,"plausible","Plausible",6000.30000000002,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",22,"AI","When we yell at them, we offend the ROBOTS",37,"implausible","Implausible",861.799999994051,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",56,"Tool","Literature is a popular subject to choose to study for DIRECTORIES",38,"implausible","Implausible",3724.29999998212,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",14,"Tool","We organized a birthday party for my DRILL",39,"implausible","Implausible",743.899999976158,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",40,"AI","All should be allowed to be who they want to be, including VIRTUAL ASSISTANTS",40,"implausible","Implausible",850.399999976158,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",17,"Tool","She insulted the SCOOTER",41,"implausible","Implausible",1682.49999998807,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",41,"Tool","All should be allowed to be who they want to be, including ELECTRIC GUITARS",42,"implausible","Implausible",521.699999976147,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",42,"Human","All should be allowed to be who they want to be, including GRAPHIC DESIGNERS",43,"implausible","Plausible",582.199999988079,0,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",55,"AI","Literature is a popular subject to choose to study for ALGORITHMS",44,"implausible","Implausible",1005.59999999998,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",48,"Human","We organized a birthday party for my COUSIN",45,"plausible","Plausible",1023.79999997618,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",21,"Human","Getting ready for the day is common for ZOOLOGISTS",46,"plausible","Plausible",915.59999999404,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",63,"Human","Music is fun to listen to for SINGERS",47,"plausible","Plausible",810.900000000023,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",57,"Human","Literature is a popular subject to choose to study for PHILOSOPHERS",48,"plausible","Plausible",1399.3999999821,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",47,"Tool","We organized a birthday party for my RADIO",49,"implausible","Implausible",1200.09999999998,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",30,"Human","When not talked to, loneliness is felt by the POET",50,"plausible","Plausible",930.799999988056,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",51,"Human","Friends are important for the health of STUDENTS",51,"plausible","Plausible",2901.09999998211,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",11,"Tool","I am going to a funeral for my HAMMER",52,"implausible","Implausible",962.399999982095,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",26,"Tool","When they get hungry, we feed the SOLDERING IRONS",53,"implausible","Implausible",828.699999982142,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",4,"AI","Living wages are deserved by all ANDROIDS",54,"implausible","Implausible",1062.69999998808,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",10,"AI","I am going to a funeral for my ROBOT",55,"implausible","Implausible",598.299999999988,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",20,"Tool","Getting ready for the day is common for SYNTHESIZERS",56,"implausible","Implausible",1950.09999999992,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",66,"Human","Together, I sip wine with my NEPHEW",57,"plausible","Plausible",694.499999988067,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",3,"Human","The presidential candidate is an intelligent TEACHER",58,"plausible","Plausible",1782.0999999881,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",15,"Human","We organized a birthday party for my AUNT",59,"plausible","Plausible",601.09999999404,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",62,"Tool","Music is fun to listen to for LAPTOPS",60,"implausible","Implausible",598.899999994028,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",9,"Human","Joe is looking to marry a nice MAID",61,"plausible","Plausible",729.699999982142,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",38,"Tool","After they finish learning, there is a graduation party for WASHING MACHINES",62,"implausible","Implausible",469.999999994063,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",43,"AI","When successful, happiness is felt by the SMART DEVICE",63,"implausible","Implausible",632.899999982095,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",29,"Tool","When not talked to, loneliness is felt by the LETTER",64,"implausible","Implausible",550.199999976147,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",23,"Tool","When we yell at them, we offend the MIRRORS",65,"implausible","Implausible",627.499999994063,1,9,100,"Passed_Immediate",31,"Male",100,0.625
14977838,"6979d6aeacbc17429a8ded72",45,"Human","When successful, happiness is felt by the BOOK EDITOR",66,"implausible","Plausible",421.799999982119,0,9,100,"Passed_Immediate",31,"Male",100,0.625
14977840,"6979d627ab19ded32659271b",42,"Human","All should be allowed to be who they want to be, including GRAPHIC DESIGNERS",1,"plausible","Plausible",1582.3,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",5,"Tool","Living wages are deserved by all TABLETS",2,"implausible","Implausible",1210.9,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",14,"Tool","We organized a birthday party for my DRILL",3,"implausible","Implausible",1219.5,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",33,"Human","Curiosity is common in some  LIBRARIANS",4,"plausible","Plausible",1336.5,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",62,"Tool","Music is fun to listen to for LAPTOPS",5,"implausible","Implausible",1211,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",29,"Tool","When not talked to, loneliness is felt by the LETTER",6,"implausible","Implausible",914.5,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",59,"Tool","It is nice to greet an ENGINE",7,"implausible","Implausible",1115.3,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",60,"Human","It is nice to greet an ARTIST",8,"plausible","Plausible",1169.3,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",51,"Human","Friends are important for the health of STUDENTS",9,"plausible","Plausible",882.699999999997,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",15,"Human","We organized a birthday party for my AUNT",10,"plausible","Plausible",945.699999999997,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",7,"AI","Joe is looking to marry a nice BOT",11,"implausible","Implausible",1269.59999999999,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",47,"Tool","We organized a birthday party for my RADIO",12,"implausible","Implausible",852.100000000006,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",49,"AI","Friends are important for the health of PROGRAMS",13,"implausible","Implausible",1261.2,1,9,100,"Passed_Immediate",39,"Male",70,0.625
14977840,"6979d627ab19ded32659271b",16,"AI","She insulted the CYBORG",14,"plausible","Implausible",1600.7,0,9,100,"Passed_Immediate",39,"Male",70,0.625
